1/1/2018,B6,1895,HPN,MCO,630,57,926,55,151,972,55,0,0,0,0
1/1/2018,B6,1901,BUF,JFK,1347,40,1511,35,61,301,6,0,0,0,29
1/1/2018,B6,1902,FLL,JFK,2205,25,46,27,129,1069,3,0,2,0,22
1/1/2018,B6,1903,JFK,SJU,1340,15,1828,26,199,1598,15,0,11,0,0
1/1/2018,B6,1921,BOS,PBI,1904,36,2230,36,186,1197,18,0,0,0,18
1/1/2018,B6,1927,BOS,BWI,1216,38,1350,30,66,369,0,30,0,0,0
1/1/2018,B6,1929,JFK,RSW,1245,16,1559,37,173,1074,16,0,21,0,0
1/1/2018,B6,1933,MCO,SJU,1630,212,2016,210,138,1189,157,0,0,0,53
1/1/2018,B6,1944,PBI,EWR,1845,67,2137,51,137,1023,21,0,0,0,30
1/1/2018,B6,1951,BOS,MCO,1919,46,2238,66,184,1121,7,0,20,0,39
1/1/2018,B6,1967,HPN,PBI,730,33,1031,41,172,1056,0,33,8,0,0
1/1/2018,B6,1968,PBI,HPN,1510,141,1759,120,130,1056,39,0,0,0,81
1/1/2018,B6,1969,BOS,FLL,1635,5,2013,33,199,1237,5,0,28,0,0
1/1/2018,B6,1973,EWR,TPA,1553,84,1852,130,197,997,37,0,46,0,47
1/1/2018,B6,1979,DCA,FLL,1619,6,1904,18,152,899,6,0,12,0,0
1/1/2018,B6,1986,PIT,BOS,530,64,704,99,71,496,0,64,35,0,0
1/1/2018,B6,1991,BOS,TPA,1515,52,1844,71,198,1185,20,0,19,0,32
1/1/2018,B6,1999,LGA,MCO,1755,30,2105,32,157,950,19,0,2,0,11
1/1/2018,B6,2002,JFK,BUF,2245,25,14,20,64,301,20,0,0,0,0
1/1/2018,B6,2008,FLL,PIT,2051,59,2326,51,130,994,27,0,0,0,24
1/1/2018,B6,2019,ORH,FLL,1806,12,2130,27,185,1211,2,0,15,0,10
1/1/2018,B6,2020,FLL,ORH,1430,3,1731,15,144,1211,3,0,12,0,0
1/1/2018,B6,2034,PBI,DCA,1844,72,2100,64,109,857,64,0,0,0,0
1/1/2018,B6,2052,MCO,BOS,2025,59,2313,49,134,1121,14,0,0,0,35
1/1/2018,B6,2067,HPN,PBI,1535,50,1834,132,167,1056,20,0,82,0,30
1/1/2018,B6,2074,TPA,EWR,1932,137,2211,118,122,997,6,0,0,0,112
1/1/2018,B6,2124,MCO,DCA,2050,30,2252,24,94,759,24,0,0,0,0
1/1/2018,B6,2133,DCA,PBI,1459,32,1737,35,136,857,7,0,3,0,25
1/1/2018,B6,2153,JFK,PBI,1810,16,2113,45,179,1028,12,0,29,0,4
1/1/2018,B6,2159,BDL,FLL,1605,19,1923,18,179,1173,9,0,0,0,9
1/1/2018,B6,2160,FLL,BDL,1233,6,1529,16,152,1173,6,0,10,0,0
1/1/2018,B6,2167,HPN,PBI,2100,153,2351,153,157,1056,4,0,0,0,149
1/1/2018,B6,2168,PBI,HPN,1910,158,2158,160,136,1056,32,0,2,0,126
1/1/2018,B6,2191,BOS,TPA,853,28,1223,31,192,1185,28,0,3,0,0
1/1/2018,B6,2202,FLL,JFK,1935,19,2224,17,134,1069,17,0,0,0,0
1/1/2018,B6,2224,MCO,DCA,1152,58,1359,55,96,759,43,0,0,0,12
1/1/2018,B6,2227,EWR,MCO,2101,-2,2346,29,138,937,0,0,29,0,0
1/1/2018,B6,2234,SJU,MCO,1255,130,1507,129,167,1189,31,0,0,0,98
1/1/2018,B6,2254,PBI,JFK,2155,60,27,49,123,1028,14,0,0,0,35
1/1/2018,B6,2267,BOS,CHS,1405,115,1642,118,133,818,115,0,3,0,0
1/1/2018,B6,2268,CHS,BOS,1722,143,1935,134,105,818,23,0,0,0,111
1/1/2018,B6,2269,BOS,FLL,1031,26,1404,53,204,1237,0,0,27,26,0
1/1/2018,B6,2275,BDL,SJU,2148,40,238,35,208,1666,25,0,0,0,10
1/1/2018,B6,2276,SJU,BDL,400,16,704,23,225,1666,16,0,7,0,0
1/1/2018,B6,2323,DCA,MCO,1551,27,1818,36,134,759,6,0,9,0,21
1/1/2018,B6,2401,JFK,FLL,1305,27,1616,40,160,1069,27,0,13,0,0
1/1/2018,B6,2402,JFK,BUF,1830,35,2003,32,61,301,0,13,0,0,19
1/1/2018,B6,2416,AUS,MCO,715,35,1035,54,121,994,35,0,19,0,0
1/1/2018,B6,2451,BOS,MCO,840,55,1205,63,182,1121,55,0,8,0,0
1/1/2018,B6,2452,MCO,BOS,1315,54,1606,38,134,1121,15,0,0,0,23
1/1/2018,B6,2465,BUF,FLL,700,91,1024,73,166,1166,26,0,0,0,47
1/1/2018,B6,2466,FLL,BUF,1440,4,1738,27,154,1166,4,0,23,0,0
1/1/2018,B6,2501,JFK,FLL,2030,24,2344,16,157,1069,16,0,0,0,0
1/1/2018,B6,2504,SJU,JFK,650,-3,952,20,234,1598,0,0,20,0,0
1/1/2018,B6,2521,BOS,PBI,1200,31,1526,41,191,1197,25,0,10,0,6
1/1/2018,B6,2522,PBI,BOS,1615,61,1918,52,145,1197,0,0,0,25,27
1/1/2018,B6,2523,DCA,MCO,2200,30,18,31,121,759,24,0,1,0,6
1/1/2018,B6,2579,BOS,EWR,1546,53,1721,44,54,200,0,0,44,0,0
1/1/2018,B6,2580,EWR,BOS,1756,70,1914,66,40,200,29,0,0,0,37
1/1/2018,B6,2601,BUF,JFK,2040,35,2206,34,56,301,10,0,0,0,24
1/1/2018,B6,2618,FLL,JAX,2150,25,2303,21,52,319,7,0,0,0,14
1/1/2018,B6,2679,BOS,EWR,1935,41,2105,43,60,200,41,0,2,0,0
1/1/2018,B6,2702,JFK,BUF,755,14,921,16,59,301,14,0,2,0,0
1/1/2018,B6,2727,EWR,MCO,2200,32,40,52,149,937,14,0,20,0,18
1/1/2018,B6,2728,MCO,EWR,1000,161,1242,183,115,937,84,0,22,0,77
1/1/2018,B6,2783,BOS,RDU,1108,158,1317,181,119,612,158,0,23,0,0
1/1/2018,B6,2807,PWM,JFK,534,45,700,61,55,273,0,45,16,0,0
1/1/2018,B6,2853,JFK,PBI,1229,36,1525,87,177,1028,0,35,51,0,1
1/1/2018,B6,2854,PBI,JFK,1455,62,1740,50,134,1028,20,0,0,0,30
1/1/2018,B6,2901,JFK,FLL,1145,9,1453,44,186,1069,9,0,35,0,0
1/1/2018,B6,2903,JFK,SJU,2000,48,102,31,198,1598,31,0,0,0,0
1/1/2018,B6,2922,PBI,BOS,2305,44,200,22,139,1197,6,0,0,0,16
1/1/2018,B6,2970,FLL,BOS,1945,46,2249,47,155,1237,39,0,1,0,7
1/1/2018,B6,2998,MCO,LGA,2100,170,2334,146,113,950,72,0,0,0,74
1/1/2018,EV,2819,DFW,BTR,2015,71,2138,66,53,383,12,0,0,0,54
1/1/2018,EV,2820,DFW,ROW,1455,145,1533,141,68,435,141,0,0,0,0
1/1/2018,EV,2820,ROW,DFW,1640,116,1912,121,60,435,0,0,5,0,116
1/1/2018,EV,2823,DFW,BHM,1250,32,1433,28,72,597,0,0,0,0,28
1/1/2018,EV,2839,DFW,MOB,1700,67,1837,56,69,539,0,0,0,0,56
1/1/2018,EV,2839,MOB,DFW,1920,39,2116,26,83,539,0,0,0,0,26
1/1/2018,EV,2840,MHK,DFW,620,11,808,42,66,431,11,0,31,0,0
1/1/2018,EV,2844,DFW,SAF,1430,76,1521,65,80,551,0,0,0,0,65
1/1/2018,EV,2844,SAF,DFW,1551,55,1839,48,74,551,0,0,0,0,48
1/1/2018,EV,2845,DFW,MAF,1030,102,1148,96,51,309,29,0,0,0,67
1/1/2018,EV,2848,MAF,DFW,1225,94,1343,89,48,309,0,0,0,0,89
1/1/2018,EV,2852,DFW,LBB,845,59,1000,53,50,282,11,0,0,0,42
1/1/2018,EV,2852,LBB,DFW,1030,58,1145,44,45,282,0,0,0,0,44
1/1/2018,EV,2854,COU,DFW,1431,81,1620,79,77,489,0,0,0,0,79
1/1/2018,EV,2854,DFW,COU,1225,94,1358,82,65,489,82,0,0,0,0
1/1/2018,EV,2856,BTR,DFW,805,83,939,67,62,383,67,0,0,0,0
1/1/2018,EV,2858,DFW,COU,2025,87,2200,73,64,489,0,0,0,0,73
1/1/2018,EV,2861,DFW,LBB,1635,88,1747,81,45,282,72,0,0,0,9
1/1/2018,EV,2861,LBB,DFW,1819,71,1935,54,44,282,0,0,0,0,54
1/1/2018,EV,2862,DFW,MAF,850,-1,1012,21,55,309,0,0,21,0,0
1/1/2018,EV,2863,GRK,DFW,615,655,712,671,28,134,655,0,16,0,0
1/1/2018,EV,2871,DFW,MLU,1830,41,1942,41,42,293,0,0,0,0,41
1/1/2018,EV,3884,BNA,EWR,1420,88,1735,115,109,748,20,0,95,0,0
1/1/2018,EV,3885,DAY,ORD,1758,42,1821,26,47,240,0,0,0,0,26
1/1/2018,EV,3887,IAH,LCH,941,29,1034,30,29,127,0,0,1,0,29
1/1/2018,EV,3889,AVP,EWR,1825,106,1937,146,35,93,39,0,40,0,67
1/1/2018,EV,3890,EWR,AVP,1655,88,1755,107,30,93,0,0,19,0,88
1/1/2018,EV,3892,IAH,MAF,1155,29,1333,21,71,429,21,0,0,0,0
1/1/2018,EV,3894,LEX,IAH,700,-5,846,32,152,828,0,0,32,0,0
1/1/2018,EV,3898,BUF,EWR,1850,204,2023,213,47,282,198,0,9,0,6
1/1/2018,EV,3899,EWR,BTV,1500,87,1620,82,48,266,1,0,0,0,81
1/1/2018,EV,3900,EWR,CLE,1815,103,2000,92,69,404,0,0,0,0,92
1/1/2018,EV,3902,BTV,ORD,1320,50,1503,31,113,763,0,0,0,0,31
1/1/2018,EV,3907,CHS,IAH,1845,56,2045,56,158,925,0,0,0,0,56
1/1/2018,EV,3910,ORD,EVV,1925,34,2040,19,43,272,0,0,0,0,19
1/1/2018,EV,3913,EWR,SBN,2125,91,2340,94,114,637,1,0,3,0,90
1/1/2018,EV,3914,ORD,MSN,905,93,1006,77,29,108,75,0,0,0,2
1/1/2018,EV,3917,BNA,IAH,623,4,852,26,122,657,4,0,22,0,0
1/1/2018,EV,3925,PWM,EWR,735,156,915,144,66,284,0,0,144,0,0
1/1/2018,EV,3926,DSM,ORD,1125,39,1249,37,61,299,0,7,0,0,30
1/1/2018,EV,3927,BTV,EWR,623,-4,749,48,53,266,0,0,48,0,0
1/1/2018,EV,3928,CLE,EWR,1217,-4,1400,16,79,404,0,0,16,0,0
1/1/2018,EV,3932,EWR,DAY,1520,58,1728,43,86,533,27,0,0,0,16
1/1/2018,EV,3936,RIC,ORD,1705,49,1828,37,106,642,0,0,0,0,37
1/1/2018,EV,3944,EWR,BWI,1723,57,1846,33,36,169,27,0,0,0,6
1/1/2018,EV,3952,BTR,IAH,1205,-2,1323,28,60,253,0,0,28,0,0
1/1/2018,EV,3953,ORD,EVV,745,47,856,40,44,272,15,0,0,0,25
1/1/2018,EV,3957,GRK,IAH,1610,4,1715,19,38,166,4,0,15,0,0
1/1/2018,EV,3958,EWR,BNA,1200,15,1343,20,145,748,0,0,5,0,15
1/1/2018,EV,3963,EWR,GSP,2140,26,2358,32,101,594,26,0,6,0,0
1/1/2018,EV,3976,DAY,EWR,1840,44,2034,47,82,533,3,0,37,0,7
1/1/2018,EV,3984,SAV,ORD,1700,5,1835,34,124,773,5,0,29,0,0
1/1/2018,EV,3991,ORD,PWM,1915,49,2240,109,129,900,49,0,60,0,0
1/1/2018,EV,3994,ORD,BTV,932,45,1247,57,101,763,0,0,57,0,0
1/1/2018,EV,3995,BNA,EWR,950,29,1308,23,98,748,0,0,0,0,23
1/1/2018,EV,3997,BTV,ORD,1650,78,1835,52,113,763,0,0,0,0,52
1/1/2018,EV,4000,EVV,ORD,637,120,812,102,57,272,0,0,102,0,0
1/1/2018,EV,4011,MEM,EWR,610,29,948,22,126,946,0,0,22,0,0
1/1/2018,EV,4012,IAH,LEX,1945,57,2308,42,106,828,0,0,42,0,0
1/1/2018,EV,4014,SBN,ORD,1145,-7,1140,21,21,84,0,0,21,0,0
1/1/2018,EV,4022,ORD,IND,2250,15,56,24,32,177,0,15,9,0,0
1/1/2018,EV,4028,ORD,MKE,1555,65,1643,61,19,67,61,0,0,0,0
1/1/2018,EV,4032,EWR,MEM,840,47,1055,44,167,946,0,0,0,0,44
1/1/2018,EV,4033,DCA,EWR,1655,59,1821,49,41,199,0,0,0,0,49
1/1/2018,EV,4035,ORD,PWM,1355,25,1720,35,127,900,0,0,10,0,25
1/1/2018,EV,4039,EWR,DCA,1500,83,1623,64,41,199,64,0,0,0,0
1/1/2018,EV,4045,LCH,IAH,1105,16,1200,22,35,127,0,0,6,0,16
1/1/2018,EV,4050,IAH,CLL,1420,52,1510,35,19,74,35,0,0,0,0
1/1/2018,EV,4065,ORD,PIA,2055,36,2155,29,27,130,0,0,0,0,29
1/1/2018,EV,4067,EWR,MSN,2105,57,2250,51,120,799,1,0,0,0,50
1/1/2018,EV,4068,MKE,EWR,1712,72,2033,74,116,725,2,0,24,0,48
1/1/2018,EV,4070,TYS,EWR,635,28,838,31,83,631,28,0,3,0,0
1/1/2018,EV,4078,ORD,PNS,733,72,957,59,113,794,0,59,0,0,0
1/1/2018,EV,4093,EWR,BGR,1035,281,1158,278,61,393,0,278,0,0,0
1/1/2018,EV,4095,ORD,DSM,925,-8,1053,30,69,299,0,0,30,0,0
1/1/2018,EV,4112,IAH,DSM,1520,28,1745,28,113,802,0,0,0,0,28
1/1/2018,EV,4118,CAK,EWR,1745,137,1928,119,64,382,0,0,110,0,9
1/1/2018,EV,4119,EWR,RIC,1955,47,2125,45,49,277,0,0,0,0,45
1/1/2018,EV,4123,TYS,IAH,700,-8,835,38,137,771,0,0,38,0,0
1/1/2018,EV,4124,PNS,ORD,1028,49,1305,43,119,794,0,0,0,0,43
1/1/2018,EV,4125,COS,ORD,1626,-7,2000,43,119,911,0,0,43,0,0
1/1/2018,EV,4127,EWR,OMA,1500,103,1735,76,164,1134,13,0,0,0,63
1/1/2018,EV,4131,IAH,LCH,2135,37,2228,29,28,127,29,0,0,0,0
1/1/2018,EV,4132,EWR,CHA,2011,34,2242,55,122,718,34,0,21,0,0
1/1/2018,EV,4135,EWR,DCA,1235,63,1358,63,47,199,22,0,0,0,41
1/1/2018,EV,4138,BWI,EWR,1916,30,2034,50,34,169,17,0,20,0,13
1/1/2018,EV,5455,GSP,ATL,1026,-2,1130,15,32,153,0,0,15,0,0
1/1/2018,EV,5457,ATL,HPN,951,5,1212,38,97,780,5,0,33,0,0
1/1/2018,EV,5470,ATL,SDF,2150,72,2318,49,51,321,29,0,0,0,20
1/1/2018,EV,5484,TUL,ATL,1035,20,1333,15,84,674,15,0,0,0,0
1/1/2018,EV,5490,ATL,AGS,1912,25,2011,15,27,143,15,0,0,0,0
1/1/2018,EV,5500,ATL,ECP,828,16,840,17,41,240,16,0,1,0,0
1/1/2018,EV,5500,ECP,ATL,915,16,1127,31,43,240,14,0,15,0,2
1/1/2018,EV,5503,LEX,ATL,1050,29,1219,25,62,304,0,0,25,0,0
1/1/2018,EV,5531,ATL,MYR,944,-2,1059,21,44,317,0,0,21,0,0
1/1/2018,EV,4142,IAH,XNA,2000,70,2139,53,64,438,0,0,53,0,0
1/1/2018,EV,4145,CLE,EWR,925,390,1106,410,67,404,368,0,20,0,22
1/1/2018,EV,4146,EWR,BUF,1655,-4,1820,15,56,282,0,0,15,0,0
1/1/2018,EV,4156,DCA,CLE,1100,35,1231,42,57,310,8,0,7,0,27
1/1/2018,EV,4157,IAH,LFT,1802,34,1905,23,33,201,23,0,0,0,0
1/1/2018,EV,4183,MEM,EWR,1125,38,1507,24,112,946,0,0,0,0,24
1/1/2018,EV,4191,PWM,EWR,1750,32,1932,19,65,284,0,0,0,0,19
1/1/2018,EV,4202,EWR,STL,1545,36,1747,16,135,872,16,0,0,0,0
1/1/2018,EV,4209,CMH,IAH,635,9,847,20,167,986,9,0,11,0,0
1/1/2018,EV,4212,BNA,EWR,1718,762,2037,780,108,748,0,0,780,0,0
1/1/2018,EV,4216,EWR,MKE,2115,66,2251,67,113,725,0,0,1,0,66
1/1/2018,EV,4228,EWR,MKE,1500,74,1636,50,112,725,50,0,0,0,0
1/1/2018,EV,4234,GSP,ORD,550,-5,658,25,97,577,0,0,25,0,0
1/1/2018,EV,4235,LGA,CLE,1830,40,2021,21,72,419,21,0,0,0,0
1/1/2018,EV,4238,SBN,EWR,600,20,812,41,86,637,0,20,21,0,0
1/1/2018,EV,4240,OMA,EWR,1110,77,1507,63,144,1134,0,0,63,0,0
1/1/2018,EV,4254,DCA,EWR,1917,109,2043,93,40,199,14,0,0,0,79
1/1/2018,EV,4262,EWR,BGR,2035,100,2158,117,59,393,0,0,17,0,100
1/1/2018,EV,4267,CLE,BOS,1335,6,1525,17,83,563,0,0,17,0,0
1/1/2018,EV,4271,SAV,EWR,1757,39,2012,32,97,708,0,0,32,0,0
1/1/2018,EV,4277,EWR,ORF,824,33,951,55,68,284,7,0,22,0,26
1/1/2018,EV,4280,AMA,IAH,705,398,855,390,71,517,0,0,352,0,38
1/1/2018,EV,4281,CLE,DCA,900,25,1024,34,54,310,25,0,9,0,0
1/1/2018,EV,4289,ORD,CHS,1450,88,1809,69,102,760,0,69,0,0,0
1/1/2018,EV,4299,BGR,EWR,1228,276,1405,276,75,393,0,0,0,0,276
1/1/2018,EV,4300,EWR,RIC,1500,53,1631,53,53,277,22,0,0,0,31
1/1/2018,EV,4304,PVD,EWR,930,-5,1055,28,47,160,0,0,28,0,0
1/1/2018,EV,4308,PVD,EWR,1736,47,1900,45,48,160,0,0,38,0,7
1/1/2018,EV,4309,MSN,ORD,1036,74,1133,74,32,108,0,0,0,0,74
1/1/2018,EV,4316,XNA,IAH,1505,23,1654,20,88,438,0,0,0,0,20
1/1/2018,EV,4322,RIC,EWR,1735,31,1913,25,46,277,0,0,18,0,7
1/1/2018,EV,4334,ROC,ORD,605,15,711,48,91,528,15,0,33,0,0
1/1/2018,EV,4337,MKE,CLE,1740,30,2000,15,50,328,0,0,0,0,15
1/1/2018,EV,4339,RIC,IAH,620,7,855,60,196,1157,7,0,53,0,0
1/1/2018,EV,4357,DAY,EWR,1155,10,1349,81,85,533,0,0,81,0,0
1/1/2018,EV,4361,EWR,TYS,2050,40,2305,65,109,631,40,0,25,0,0
1/1/2018,EV,4373,EWR,DCA,1725,86,1847,79,47,199,0,0,79,0,0
1/1/2018,EV,4387,CMH,IAH,1125,126,1340,105,156,986,0,0,0,0,105
1/1/2018,EV,4388,JAN,IAH,710,-3,848,31,73,351,0,0,31,0,0
1/1/2018,EV,4389,STL,IAH,820,319,1041,304,99,667,0,0,304,0,0
1/1/2018,EV,4402,DCA,EWR,1445,49,1611,111,38,199,48,0,62,0,1
1/1/2018,EV,4416,EWR,DSM,2045,-8,2303,25,147,1017,0,0,25,0,0
1/1/2018,EV,4417,OMA,EWR,1805,75,2158,58,137,1134,0,0,0,0,58
1/1/2018,EV,4420,ORF,EWR,1021,47,1200,41,58,284,0,0,0,0,41
1/1/2018,EV,4422,LIT,ORD,635,25,833,23,84,552,0,0,23,0,0
1/1/2018,EV,4425,ORD,BNA,746,37,920,33,61,409,0,0,0,0,33
1/1/2018,EV,4431,FWA,EWR,600,-1,759,61,80,578,0,0,61,0,0
1/1/2018,EV,4433,BWI,EWR,1550,47,1710,42,35,169,0,0,42,0,0
1/1/2018,EV,4435,PVD,EWR,1249,27,1414,23,52,160,0,0,23,0,0
1/1/2018,EV,4444,ORD,XNA,1229,46,1430,29,78,522,0,0,0,0,29
1/1/2018,EV,4459,BTV,EWR,1744,36,1917,47,56,266,0,0,47,0,0
1/1/2018,EV,5250,ATL,CRW,1045,54,1215,74,56,363,54,0,20,0,0
1/1/2018,EV,5250,CRW,ATL,1300,82,1443,59,60,363,0,0,0,0,59
1/1/2018,EV,5254,MSP,CLE,1930,6,2235,73,83,622,6,0,67,0,0
1/1/2018,EV,5255,ATL,HPN,1818,91,2035,75,99,780,0,0,0,0,75
1/1/2018,EV,5256,ATL,XNA,1050,107,1158,94,94,589,94,0,0,0,0
1/1/2018,EV,5259,CLE,LGA,912,-5,1100,16,68,419,0,0,16,0,0
1/1/2018,EV,5261,HPN,DTW,1234,125,1434,103,76,505,0,0,0,0,103
1/1/2018,EV,5264,SDF,ATL,1250,135,1418,122,56,321,0,0,0,0,122
1/1/2018,EV,5267,ATL,SDF,1050,149,1215,132,50,321,132,0,0,0,0
1/1/2018,EV,5269,RIC,MSP,605,52,813,24,144,970,24,0,0,0,0
1/1/2018,EV,5270,CRW,ATL,635,34,812,41,60,363,34,0,7,0,0
1/1/2018,EV,5279,ATL,AGS,1151,30,1247,15,27,143,0,0,0,0,15
1/1/2018,EV,5284,LNK,ATL,620,3,948,19,100,841,3,0,16,0,0
1/1/2018,EV,5286,ATL,HPN,1209,36,1425,88,105,780,36,0,52,0,0
1/1/2018,EV,5286,HPN,ATL,1500,96,1738,112,122,780,24,0,16,0,72
1/1/2018,EV,5306,ATL,BHM,1535,42,1532,33,31,134,33,0,0,0,0
1/1/2018,EV,5306,BHM,ATL,1610,30,1816,20,31,134,0,0,0,0,20
1/1/2018,EV,5318,VPS,ATL,730,120,943,110,47,250,110,0,0,0,0
1/1/2018,EV,5324,GRK,ATL,620,565,935,555,96,803,555,0,0,0,0
1/1/2018,EV,5327,DTW,HPN,830,219,1027,223,78,505,219,0,4,0,0
1/1/2018,EV,5335,HPN,ATL,1253,55,1533,47,128,780,9,0,0,0,38
1/1/2018,EV,5342,ATL,EVV,1649,152,1718,154,56,350,152,0,2,0,0
1/1/2018,EV,5347,MSP,LEX,1525,169,1835,153,86,650,144,0,0,0,9
1/1/2018,EV,5348,JAN,ATL,921,-13,1142,36,56,341,0,0,36,0,0
1/1/2018,EV,5349,ATL,GSO,1025,86,1144,103,45,306,86,0,17,0,0
1/1/2018,EV,5356,PHF,ATL,1203,32,1405,24,96,508,18,0,0,0,6
1/1/2018,EV,5362,TYS,ATL,1139,-1,1248,15,32,152,0,0,15,0,0
1/1/2018,EV,5368,ATL,HPN,2145,49,5,24,93,780,0,0,0,0,24
1/1/2018,EV,5374,LGA,PIT,1005,58,1158,44,66,335,44,0,0,0,0
1/1/2018,EV,5377,ATL,CAE,921,353,1025,341,30,192,334,0,0,0,7
1/1/2018,EV,5377,CAE,ATL,1100,65,1213,62,43,192,62,0,0,0,0
1/1/2018,EV,5391,ATL,ABE,1505,118,1710,110,91,692,0,0,0,0,110
1/1/2018,EV,5402,ATL,BHM,1250,67,1244,59,29,134,44,0,0,0,15
1/1/2018,EV,5402,BHM,ATL,1320,58,1524,42,33,134,0,0,0,0,42
1/1/2018,EV,5404,ABE,ATL,600,-2,829,19,114,692,0,0,19,0,0
1/1/2018,EV,5412,ATL,SGF,1212,101,1314,95,88,563,33,0,0,0,62
1/1/2018,EV,5412,SGF,ATL,1349,92,1637,75,72,563,0,0,0,0,75
1/1/2018,EV,5415,EVV,ATL,600,-4,830,24,61,350,0,0,24,0,0
1/1/2018,EV,5418,MSP,PHL,1312,32,1651,17,124,980,17,0,0,0,0
1/1/2018,EV,5423,ATL,GNV,1345,39,1505,19,46,300,0,0,0,0,19
1/1/2018,F9,1822,RSW,TTN,2015,99,2257,78,124,1028,0,0,0,0,78
1/1/2018,F9,1440,TPA,ISP,2120,36,2355,19,122,1034,0,0,0,0,19
1/1/2018,F9,667,DEN,SFO,2212,7,2359,20,139,967,7,0,13,0,0
1/1/2018,F9,1881,MCO,PHX,2105,43,5,25,257,1849,25,0,0,0,0
1/1/2018,F9,409,DEN,LAX,2215,65,2351,43,118,862,0,0,0,0,43
1/1/2018,F9,1560,ATL,MCO,2020,178,2158,171,58,404,0,0,0,0,171
1/1/2018,F9,170,DEN,PHL,1810,82,2349,53,172,1558,0,0,0,0,53
1/1/2018,F9,753,DEN,PHX,2215,43,15,37,84,602,17,0,20,0,0
1/1/2018,F9,1795,ISP,MIA,2020,89,2343,79,171,1113,58,0,7,0,14
1/1/2018,F9,1445,AUS,PHX,2000,229,2135,221,124,872,20,0,0,0,201
1/1/2018,F9,1674,MCO,PHL,1950,202,2223,177,102,861,0,0,0,0,177
1/1/2018,F9,1731,PVD,MCO,1545,388,1858,383,169,1072,38,0,0,0,345
1/1/2018,F9,1263,ORD,LAS,2035,201,2248,159,191,1514,0,0,0,0,159
1/1/2018,F9,1775,TTN,MCO,1928,210,2216,220,138,896,1,0,10,0,209
1/1/2018,F9,1263,MCO,ORD,1725,427,1932,404,139,1005,404,0,0,0,0
1/1/2018,F9,1723,MCO,STL,2131,286,2312,265,122,882,265,0,0,0,0
1/1/2018,F9,300,DEN,TPA,2355,10,515,36,171,1506,10,0,26,0,0
1/1/2018,F9,420,DEN,ATL,2039,259,130,260,132,1199,259,0,1,0,0
1/1/2018,F9,1630,LAX,MCO,2259,15,643,20,242,2218,15,0,5,0,0
1/1/2018,F9,1124,LAS,RDU,2330,44,650,24,222,2026,0,0,0,0,24
1/1/2018,F9,1701,MCO,MSY,655,20,747,19,86,551,19,0,0,0,0
1/1/2018,F9,779,DEN,LAS,650,17,755,18,93,628,17,0,1,0,0
1/1/2018,F9,1132,LAS,STL,2355,239,507,220,158,1371,73,0,0,0,147
1/1/2018,F9,201,CLT,DEN,655,4,849,19,216,1337,4,0,15,0,0
1/1/2018,F9,1721,MCO,STL,700,35,842,22,132,882,22,0,0,0,0
1/1/2018,F9,1688,MCO,CLT,755,26,941,15,72,468,15,0,0,0,0
1/1/2018,F9,1286,DEN,ORD,630,-2,1008,29,117,888,0,0,29,0,0
1/1/2018,F9,1876,PHX,COS,800,6,945,25,69,551,6,0,19,0,0
1/1/2018,F9,555,DEN,SAN,816,-4,944,31,164,853,0,0,31,0,0
1/1/2018,F9,1059,PHL,MSY,615,114,842,107,178,1089,13,0,0,0,94
1/1/2018,F9,1671,PHL,MCO,600,107,845,120,139,861,107,0,13,0,0
1/1/2018,F9,1641,MCO,MSP,720,37,1002,30,192,1310,17,0,13,0,0
1/1/2018,F9,1712,MCO,RDU,745,75,929,66,74,534,6,0,0,0,60
1/1/2018,F9,1127,RDU,LAS,820,2,1027,18,293,2026,2,0,16,0,0
1/1/2018,F9,1138,LAS,AUS,629,-3,1108,26,122,1090,0,0,26,0,0
1/1/2018,F9,1791,ISP,RSW,700,25,1031,17,186,1101,17,0,0,0,0
1/1/2018,F9,1794,MIA,PHL,710,94,1001,80,135,1013,80,0,0,0,0
1/1/2018,F9,1206,MKE,TPA,615,95,1005,88,141,1075,88,0,0,0,0
1/1/2018,F9,573,DEN,SLC,916,59,1054,45,58,391,45,0,0,0,0
1/1/2018,F9,190,DEN,AUS,901,-5,1213,19,102,775,0,0,19,0,0
1/1/2018,F9,1726,MCO,BUF,956,2,1233,32,124,1011,2,0,30,0,0
1/1/2018,F9,800,DEN,MEM,935,25,1252,41,97,872,12,0,25,0,4
1/1/2018,F9,1561,MCO,ATL,820,202,1002,194,62,404,194,0,0,0,0
1/1/2018,F9,1715,RDU,MCO,1015,75,1214,77,96,534,0,0,12,0,65
1/1/2018,F9,578,SLC,DEN,1140,36,1309,25,57,391,0,0,0,0,25
1/1/2018,F9,193,AUS,DEN,1158,25,1317,16,111,775,4,0,12,0,0
1/1/2018,F9,988,MIA,PVD,945,53,1257,44,153,1209,12,0,0,0,32
1/1/2018,F9,1228,TPA,BUF,1105,-3,1347,63,137,1053,0,0,63,0,0
1/1/2018,F9,1127,LAS,SJC,1120,72,1254,61,60,386,59,0,0,0,2
1/1/2018,F9,1610,MCO,CLE,1130,4,1406,16,138,895,4,0,12,0,0
1/1/2018,F9,1442,AUS,ATL,1053,33,1408,18,98,813,18,0,0,0,0
1/1/2018,F9,1946,TPA,CVG,1055,87,1310,83,106,773,0,0,0,0,83
